flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
2112,TestIndigo,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,3:55,28/10/19,28/03/20
367,TestIndigo,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,14:50,27/10/19,28/03/20
399,TestIndigo,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,18:20,27/10/19,28/03/20
396,TestIndigo,Lucknow,Goa,"Sunday,Tuesday,Thursday,Saturday",15:15,17:50,25/10/20,26/03/21
546,TestIndigo,Lucknow,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,18:30,01/12/18,15/02/19
978,TestIndigo,Kochi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",,2:35,28/10/18,29/03/19
6331,TestIndigo,Mumbai,Goa,Saturday,6:10,,25/10/20,25/10/20
6331,TestIndigo,Mumbai,Goa,Saturday,6:10,,25/10/20,21/03/21
6331,TestIndigo,Mumbai,Goa,Sunday,6:10,,26/10/20,22/03/21
6331,TestIndigo,Mumbai,Goa,"Monday,Tuesday,Wednesday,Friday",6:10,,27/10/20,25/03/21
179,TestIndigo,Mumbai,Goa,Saturday,12:40,,25/10/20,25/10/20
179,TestIndigo,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:45,,25/10/20,26/03/21
5351,TestIndigo,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,,25/10/20,26/03/21
711,TestIndigo,Mumbai,Goa,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,15:15,28/10/18,30/11/18
711,TestIndigo,Mumbai,Goa,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,15:15,01/12/18,15/02/19
711,TestIndigo,Mumbai,Goa,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,15:15,16/02/19,30/03/19
179,TestIndigo,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,12:40,27/10/19,30/11/19
179,TestIndigo,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,12:40,01/12/19,28/03/20
6236,TestIndigo,Bengaluru,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,1:35,28/10/18,30/03/19
6194,TestIndigo,Bengaluru,Goa,Friday,,4:55,03/11/18,30/03/19
194,TestIndigo,Bengaluru,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",,7:45,28/10/18,29/03/19
6236,TestIndigo,Bengaluru,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,1:20,31/03/19,26/10/19
194,TestIndigo,Bengaluru,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",,7:35,27/10/19,27/03/20
6512,TestIndigo,Bengaluru,Goa,Saturday,,11:40,27/10/19,22/03/20
806,TestIndigo,Bengaluru,Goa,Friday,,22:55,28/03/20,28/03/20
806,TestIndigo,Bengaluru,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,22:55,27/10/19,27/03/20
952,TestIndigo,Indore,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,1:20,28/10/18,30/03/19
116,TestIndigo,Pune,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,1:35,28/10/18,30/03/19
116,TestIndigo,Pune,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,1:35,31/03/19,26/10/19
128,TestIndigo,Chennai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",,6:20,28/10/18,29/03/19
128,TestIndigo,Chennai,Goa,Friday,,6:25,02/11/19,28/03/20
128,TestIndigo,Chennai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",,6:25,27/10/19,27/03/20
634,TestIndigo,Kolkata,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,14:25,28/10/18,30/03/19
634,TestIndigo,Kolkata,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,14:30,31/03/19,26/10/19
539,TestIndigo,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,2:10,29/10/18,30/03/19
353,TestIndigo,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,8:20,28/10/18,30/03/19
599,TestIndigo,Hyderabad,Kolkata,"Monday,Tuesday,Thursday,Saturday",,11:00,28/10/18,29/03/19
599,TestIndigo,Hyderabad,Kolkata,"Sunday,Wednesday,Friday",,11:00,29/10/18,30/03/19
6246,TestIndigo,Hyderabad,Kolkata,Friday,,23:55,30/03/19,30/03/19
6246,TestIndigo,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,23:55,28/10/18,29/03/19
539,TestIndigo,Hyderabad,Kolkata,Wednesday,,1:55,04/04/19,24/10/19
539,TestIndigo,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",,1:55,01/04/19,26/10/19
353,TestIndigo,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,8:20,31/03/19,26/10/19
599,TestIndigo,Hyderabad,Kolkata,"Monday,Tuesday,Thursday,Saturday",,11:00,31/03/19,25/10/19
6927,TestIndigo,Hyderabad,Kolkata,Saturday,,20:20,31/03/19,31/03/19
6927,TestIndigo,Hyderabad,Kolkata,Tuesday,,20:20,03/04/19,23/10/19
6927,TestIndigo,Hyderabad,Kolkata,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",,20:20,01/04/19,31/05/19
6927,TestIndigo,Hyderabad,Kolkata,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",,20:20,01/06/19,26/10/19
173,TestIndigo,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,0:10,29/10/18,30/03/19
219,TestIndigo,Delhi,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,9:05,28/10/18,30/03/19
377,TestIndigo,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,10:05,28/10/18,30/03/19
173,TestIndigo,Delhi,Kolkata,Tuesday,,0:15,03/04/19,23/10/19
173,TestIndigo,Delhi,Kolkata,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",,0:15,01/04/19,26/10/19
282,TestIndigo,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,7:00,31/03/19,26/10/19
861,TestIndigo,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,7:55,31/03/19,26/10/19
219,TestIndigo,Delhi,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,9:05,31/03/19,26/10/19
377,TestIndigo,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,10:05,31/03/19,26/10/19
355,TestIndigo,Varanasi,Kolkata,Friday,14:40,,31/10/20,27/03/21
355,TestIndigo,Varanasi,Kolkata,"Tuesday,Saturday",14:40,,25/10/20,24/03/21
355,TestIndigo,Varanasi,Kolkata,"Monday,Wednesday",14:40,,27/10/20,25/03/21
355,TestIndigo,Varanasi,Kolkata,"Sunday,Thursday",14:40,,26/10/20,26/03/21
429,TestIndigo,Varanasi,Kolkata,"Sunday,Tuesday,Thursday,Saturday",21:25,,25/10/20,26/03/21
707,TestIndigo,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,6:30,28/10/18,30/03/19
598,TestIndigo,Bhubaneswar,Kolkata,Monday,,21:05,30/10/18,26/03/19
707,TestIndigo,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,6:30,31/03/19,26/10/19
598,TestIndigo,Bhubaneswar,Kolkata,Monday,,21:15,02/04/19,22/10/19
403,TestIndigo,Nagpur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",6:55,,25/10/20,27/03/21
664,TestIndigo,Nagpur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,8:40,28/10/18,30/03/19
403,TestIndigo,Nagpur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,19:45,28/10/18,30/03/19
974,TestIndigo,Nagpur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,22:05,01/11/18,30/03/19
6244,TestIndigo,Lucknow,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:45,11:25,25/10/20,27/03/21
6157,TestIndigo,Lucknow,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:40,19:20,25/10/20,27/03/21
244,TestIndigo,Lucknow,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,14:00,28/10/18,30/03/19
866,TestIndigo,Lucknow,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,20:55,28/10/18,14/12/18
866,TestIndigo,Lucknow,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,20:55,15/12/18,30/03/19
866,TestIndigo,Lucknow,Kolkata,Friday,,21:00,26/10/19,26/10/19
866,TestIndigo,Lucknow,Kolkata,Tuesday,,21:00,03/04/19,29/05/19
866,TestIndigo,Lucknow,Kolkata,Tuesday,,21:00,05/06/19,23/10/19
866,TestIndigo,Lucknow,Kolkata,Monday,,21:00,02/04/19,22/10/19
866,TestIndigo,Lucknow,Kolkata,"Sunday,Wednesday,Thursday,Friday,Saturday",,21:00,31/03/19,25/10/19
228,TestIndigo,Kochi,Kolkata,Monday,,17:00,30/10/18,26/03/19
5326,TestIndigo,Mumbai,Kolkata,Saturday,7:30,,25/10/20,25/10/20
5326,TestIndigo,Mumbai,Kolkata,"Monday,Wednesday,Friday,Saturday",7:30,,25/10/20,25/03/21
323,TestIndigo,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:55,,25/10/20,27/03/21
6458,TestIndigo,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,,25/10/20,27/03/21
587,TestIndigo,Mumbai,Kolkata,Saturday,,0:55,04/11/18,24/03/19
587,TestIndigo,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,0:55,29/10/18,30/03/19
5153,TestIndigo,Mumbai,Kolkata,Friday,,22:45,30/03/19,30/03/19
5153,TestIndigo,Mumbai,Kolkata,Thursday,,22:45,02/11/18,29/03/19
5153,TestIndigo,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Friday,Saturday",,22:45,28/10/18,28/03/19
587,TestIndigo,Mumbai,Kolkata,Saturday,,0:55,07/04/19,20/10/19
587,TestIndigo,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday",,0:55,01/04/19,25/10/19
321,TestIndigo,Mumbai,Kolkata,Tuesday,,12:00,03/04/19,23/10/19
6153,TestIndigo,Mumbai,Kolkata,Friday,,22:45,26/10/19,26/10/19
6153,TestIndigo,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,22:45,31/03/19,25/10/19
7963,TestIndigo,Shillong,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50,,25/10/20,27/03/21
6955,TestIndigo,Visakhapatnam,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,15:55,25/10/20,27/03/21
634,TestIndigo,Patna,Kolkata,Saturday,5:45,,25/10/20,25/10/20
634,TestIndigo,Patna,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:45,,26/10/20,27/03/21
6107,TestIndigo,Patna,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:10,,25/10/20,27/03/21
689,TestIndigo,Patna,Kolkata,Saturday,,4:15,04/11/18,24/03/19
689,TestIndigo,Patna,Kolkata,Monday,,4:15,30/10/18,26/03/19
606,TestIndigo,Patna,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,1:20,31/03/19,26/10/19
634,TestIndigo,Patna,Kolkata,Saturday,,10:50,31/03/19,20/10/19
634,TestIndigo,Patna,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,10:50,01/04/19,26/10/19
689,TestIndigo,Patna,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,23:55,31/03/19,25/10/19
6616,TestIndigo,Port Blair,Kolkata,"Sunday,Monday,Tuesday",10:35,,26/10/20,24/03/21
125,TestIndigo,Ahmedabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,9:10,28/10/18,30/03/19
746,TestIndigo,Ahmedabad,Kolkata,"Wednesday,Friday,Saturday",,18:15,28/10/18,30/03/19
746,TestIndigo,Ahmedabad,Kolkata,Monday,,18:15,30/10/18,26/03/19
125,TestIndigo,Ahmedabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,9:10,31/03/19,26/10/19
751,TestIndigo,Ahmedabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,22:05,31/03/19,26/10/19
237,TestIndigo,Jaipur,Kolkata,Friday,,23:20,30/03/19,30/03/19
237,TestIndigo,Jaipur,Kolkata,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,23:20,28/10/18,29/03/19
6315,TestIndigo,Jaipur,Kolkata,Saturday,,6:50,31/03/19,31/03/19
237,TestIndigo,Jaipur,Kolkata,Friday,,23:20,26/10/19,26/10/19
237,TestIndigo,Jaipur,Kolkata,"Tuesday,Wednesday,Thursday,Friday,Saturday",,23:20,31/03/19,25/10/19
237,TestIndigo,Jaipur,Kolkata,Sunday,,23:20,01/04/19,21/10/19
529,TestIndigo,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,1:25,29/10/18,30/03/19
713,TestIndigo,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,7:35,28/10/18,30/11/18
713,TestIndigo,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,7:35,01/12/18,15/02/19
713,TestIndigo,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,7:35,16/02/19,30/03/19
339,TestIndigo,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,8:45,28/10/18,30/11/18
339,TestIndigo,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,8:45,01/12/18,15/02/19
339,TestIndigo,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,8:45,16/02/19,30/03/19
529,TestIndigo,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,1:25,01/04/19,26/10/19
713,TestIndigo,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,7:35,31/03/19,26/10/19
642,TestIndigo,Ranchi,Kolkata,"Monday,Tuesday,Friday,Saturday",19:05,,17/11/20,13/01/21
642,TestIndigo,Ranchi,Kolkata,"Monday,Tuesday,Friday,Saturday",20:00,21:00,25/10/20,15/11/20
642,TestIndigo,Ranchi,Kolkata,"Monday,Tuesday,Friday,Saturday",20:00,21:00,16/01/21,27/03/21
392,TestIndigo,Indore,Kolkata,Friday,,22:45,30/03/19,30/03/19
392,TestIndigo,Indore,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,22:45,28/10/18,29/03/19
382,TestIndigo,Indore,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,19:30,31/03/19,26/10/19
449,TestIndigo,Silchar,Kolkata,"Sunday,Tuesday,Thursday,Friday",12:35,,28/10/20,27/03/21
932,TestIndigo,Silchar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:40,15:20,25/10/20,27/03/21
7982,TestIndigo,Allahabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,,25/10/20,27/03/21
241,TestIndigo,Raipur,Kolkata,Friday,16:30,,31/10/20,27/03/21
241,TestIndigo,Raipur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:30,17:40,25/10/20,26/03/21
7265,TestIndigo,Raipur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,,25/10/20,27/03/21
376,TestIndigo,Chandigarh,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,13:55,01/12/18,15/02/19
376,TestIndigo,Chandigarh,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,13:55,29/10/18,30/11/18
376,TestIndigo,Chandigarh,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,13:55,16/02/19,30/03/19
124,TestIndigo,Pune,Kolkata,"Sunday,Tuesday,Thursday",17:00,19:25,26/10/20,26/03/21
553,TestIndigo,Pune,Kolkata,Saturday,,2:45,04/11/18,24/03/19
553,TestIndigo,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,2:45,29/10/18,30/11/18
553,TestIndigo,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,2:45,01/12/18,15/02/19
553,TestIndigo,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,2:45,16/02/19,30/03/19
142,TestIndigo,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,5:10,28/10/18,30/03/19
523,TestIndigo,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,8:30,28/10/18,30/03/19
142,TestIndigo,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,5:20,31/03/19,26/10/19
7249,TestIndigo,Guwahati,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,2:15,30/11/18,01/01/19
7249,TestIndigo,Guwahati,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,3:25,02/01/19,30/03/19
7103,TestIndigo,Guwahati,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,15:20,10/11/18,30/03/19
895,TestIndigo,Guwahati,Kolkata,Friday,,23:40,30/03/19,30/03/19
895,TestIndigo,Guwahati,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,23:40,01/01/19,29/03/19
6248,TestIndigo,Guwahati,Kolkata,Friday,,21:50,26/10/19,26/10/19
6248,TestIndigo,Guwahati,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,21:50,31/03/19,25/10/19
6385,TestIndigo,Chennai,Kolkata,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",,0:25,29/10/18,30/03/19
6385,TestIndigo,Chennai,Kolkata,Tuesday,,0:30,31/10/18,27/03/19
987,TestIndigo,Chennai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,7:35,28/10/18,30/03/19
183,TestIndigo,Chennai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,17:05,28/10/18,30/03/19
6385,TestIndigo,Chennai,Kolkata,Tuesday,,0:25,03/04/19,23/10/19
6385,TestIndigo,Chennai,Kolkata,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",,0:25,01/04/19,26/10/19
987,TestIndigo,Chennai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,7:35,31/03/19,26/10/19
357,TestIndigo,Surat,Kolkata,"Sunday,Tuesday,Thursday,Saturday",10:25,,25/10/20,26/03/21
357,TestIndigo,Surat,Kolkata,"Monday,Wednesday,Friday",10:25,,27/10/20,27/03/21
723,TestIndigo,Surat,Kolkata,Friday,,23:50,30/03/19,30/03/19
723,TestIndigo,Surat,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,23:50,28/10/18,29/03/19
723,TestIndigo,Surat,Kolkata,Friday,,23:00,26/10/19,26/10/19
723,TestIndigo,Surat,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,23:00,31/03/19,25/10/19
206,TestIndigo,Dibrugarh,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,16:20,28/10/18,30/03/19
206,TestIndigo,Dibrugarh,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,16:15,31/03/19,26/10/19
294,TestIndigo,Agartala,Kolkata,Tuesday,,17:10,03/04/19,23/10/19
373,TestIndigo,Agartala,Kolkata,Tuesday,,20:30,03/04/19,23/10/19
803,TestIndigo,Goa,Kolkata,Saturday,,3:30,28/10/18,28/10/18
803,TestIndigo,Goa,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,3:30,29/10/18,30/03/19
633,TestIndigo,Goa,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,17:55,28/10/18,30/11/18
633,TestIndigo,Goa,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,17:55,01/12/18,15/02/19
633,TestIndigo,Goa,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,17:55,16/02/19,30/03/19
7238,TestIndigo,Jabalpur,Kolkata,Friday,,22:10,30/03/19,30/03/19
7238,TestIndigo,Jabalpur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,22:10,28/10/18,29/03/19
7235,TestIndigo,Jabalpur,Kolkata,Friday,,21:45,26/10/19,26/10/19
7235,TestIndigo,Jabalpur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,21:45,15/06/19,25/10/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,14/04/19,14/04/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,28/04/19,28/04/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,12/05/19,12/05/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,26/05/19,26/05/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,09/06/19,09/06/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,23/06/19,23/06/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,14/07/19,14/07/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,28/07/19,28/07/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,11/08/19,11/08/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,25/08/19,25/08/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,08/09/19,08/09/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,22/09/19,22/09/19
2148,TestIndigo,Delhi,Srinagar,Saturday,,16:35,13/10/19,13/10/19
2148,TestIndigo,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,16:35,01/04/19,26/10/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,14/04/19,14/04/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,28/04/19,28/04/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,12/05/19,12/05/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,26/05/19,26/05/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,09/06/19,09/06/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,23/06/19,23/06/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,14/07/19,14/07/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,28/07/19,28/07/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,11/08/19,11/08/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,25/08/19,25/08/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,08/09/19,08/09/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,22/09/19,22/09/19
477,TestIndigo,Amritsar,Srinagar,Saturday,,14:30,13/10/19,13/10/19
477,TestIndigo,Amritsar,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,14:30,01/04/19,26/10/19
211,TestIndigo,Bengaluru,Srinagar,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,9:05,31/03/19,26/10/19
372,TestIndigo,Chandigarh,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,9:00,29/10/18,30/11/18
372,TestIndigo,Chandigarh,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,9:00,16/02/19,30/03/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,14/04/19,14/04/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,28/04/19,28/04/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,12/05/19,12/05/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,26/05/19,26/05/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,09/06/19,09/06/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,23/06/19,23/06/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,14/07/19,14/07/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,28/07/19,28/07/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,11/08/19,11/08/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,25/08/19,25/08/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,08/09/19,08/09/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,22/09/19,22/09/19
559,TestIndigo,Jammu,Srinagar,Saturday,,15:00,13/10/19,13/10/19
559,TestIndigo,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",,15:00,01/04/19,26/10/19
7101,TestIndigo,Hyderabad,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,9:15,28/10/18,30/03/19
7101,TestIndigo,Hyderabad,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,9:20,31/03/19,26/10/19
148,TestIndigo,Mumbai,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:25,,25/10/20,27/03/21
6724,TestIndigo,Bengaluru,Mangalore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,6:35,28/10/18,30/03/19
875,TestIndigo,Bengaluru,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,21:25,28/10/18,30/03/19
6724,TestIndigo,Bengaluru,Mangalore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,6:35,31/03/19,26/10/19
